sep=,
"ID","NAME","NAT","OA","CON","TAL","EXP","AGG","TEI","STA","CHA","MOT","REP","AGE","WEI","RET","SAL","FEE","FAV","OFF"
"21903","Paul Jelley","GBR","78","49","152","32","32","104","52","106","34","0","23","86","2","410000","100426","64,27,11","0"
"21931","Danny Keegan","GBR","78","172","68","114","0","167","0","130","0","0","35","98","0","400000","124866","11,26","0"
"21955","Anthony Kimber-Smith","GBR","78","90","90","18","151","74","0","168","0","0","21","77","2","385000","100000","55,59","0"
"21999","Ralph Kimber-Smith","GBR","78","144","121","39","0","155","0","68","34","0","27","85","2","400000","100000","18,64","0"
"22013","Vic Kimber-Smith","GBR","78","156","93","138","0","153","0","83","0","0","37","102","2","301000","100000","42,4","0"
"22018","Anthony Lancaster","GBR","78","75","113","21","120","68","22","132","10","0","19","65","0","1320692","705052","","0"
"22071","Alexander Lees","GBR","78","83","184","10","20","48","56","76","5","0","17","70","2","1008000","1848000","","0"
"22079","Sam Lees","GBR","78","60","179","0","37","138","45","19","0","0","22","83","0","714510","733179","35,43","0"
"22170","Ben Needell","GBR","78","46","176","24","12","68","48","116","42","0","17","64","2","1008000","1848000","16,45,41","0"
"22256","Alexander Palmer","GBR","78","161","98","13","32","98","48","72","30","0","18","79","0","984000","1804000","53,27,28","1"
"22290","Gary Plowman","GBR","78","131","121","73","0","163","10","75","0","0","25","96","0","600283","1020722","44,1","0"
"22551","Dave Tandy","GBR","78","59","175","20","54","71","9","129","0","0","21","70","0","531715","276518","39,29,9","0"
"22596","Adrian Thompson","GBR","78","113","59","23","157","50","49","125","26","0","18","71","2","984000","1804000","11,54","0"
"22691","Tom Watts","GBR","78","104","128","28","79","125","17","35","0","0","22","66","0","714510","1193859","47,49","0"
"22701","Rob Westbury","GBR","78","100","147","2","55","150","3","55","0","0","21","80","0","538201","279933","3,26","0"
"22830","Claudio Bortolotti","ITA","78","144","63","6","78","112","69","95","18","0","18","82","2","984000","1804000","14,60,33","0"
"22885","Alex Caldarelli","ITA","78","93","108","15","112","133","0","110","0","0","22","88","0","390000","148686","","0"
"22968","Paolo Maria Chinosi","ITA","78","65","89","19","143","161","27","63","0","0","19","83","0","390000","719574","1","0"
"22994","Edoardo Facetti","ITA","78","61","148","26","86","115","31","38","0","0","21","72","2","395000","100000","1,35,43","0"
"23089","Pierluigi Montin","ITA","78","143","51","21","79","128","77","53","38","0","18","79","2","984000","1804000","","0"
"23171","Enrico Nocera","ITA","78","162","58","50","114","38","25","145","39","0","24","89","0","430000","139647","15,1","0"
"23179","Giovanni Nocera","ITA","78","102","121","12","46","115","22","156","0","0","21","86","2","405000","100000","11,43,52","0"
"23186","Massimiliano Nocera","ITA","78","89","160","26","70","72","0","100","0","0","21","81","2","385000","100000","26,5,40","1"
"23246","Lucu Piscopo","ITA","78","59","186","48","0","116","0","132","0","0","26","90","0","390000","375075","","0"
"23271","Edoardo Schiattarella","ITA","78","156","34","26","62","170","99","20","14","0","18","69","2","984000","1804000","","0"
"23285","Alex Torre","ITA","78","150","33","12","154","160","45","17","0","0","20","76","0","551167","290173","40,11,17","0"
"23287","Arturo Torre","ITA","78","54","165","12","55","121","36","62","0","0","20","82","0","660768","542802","46,11","0"
"23310","Lella Torre","ITA","78","93","92","13","69","118","57","148","0","0","20","81","0","580176","341380","","0"
"23326","Ronnie Torre","ITA","78","73","180","26","35","52","77","29","0","0","22","71","0","531715","279933","","1"
"23333","Edoardo Zanardi","ITA","78","85","121","10","106","50","42","85","43","0","17","60","2","1008000","1848000","35","0"
"23366","Ryo Hiranaka","JPN","78","166","116","24","22","75","37","86","7","0","18","73","2","984000","1804000","19,36,59","0"
"23415","Hiroki Oshima","JPN","78","97","95","9","83","129","68","17","41","0","17","67","2","1008000","1848000","30,46,13","0"
"23515","Dominick Buurman","NLD","78","49","136","22","127","24","21","167","32","0","18","75","2","984000","1804000","53","0"
"23606","Ross van der Zande","NLD","78","167","53","28","59","167","23","107","0","0","20","85","0","390000","100000","45,60,1","0"
"23622","Dominick Waldschmidt","NLD","78","77","129","14","95","126","53","13","0","0","20","77","0","603526","396899","16,39","0"
"23666","Ant&#243;nio da Costa","PRT","78","105","150","1","34","78","0","175","0","0","21","74","0","385000","318814","46,30,39","0"
"23785","Danica Rosenzweig","USA","78","60","170","35","48","128","40","16","0","0","20","89","2","390000","100000","21","0"
"23902","C&#233;sar Bianco","BRA","78","80","65","10","148","134","61","90","0","0","20","82","0","544683","286759","62,10,46","0"
"24087","Bernd Wackerbauer","DEU","78","155","96","6","19","110","74","78","4","0","18","76","2","984000","1804000","","0"
"24106","Marcel Wackerbauer","DEU","78","142","69","0","113","152","18","29","39","0","18","76","2","984000","1804000","15,55,14","0"
"24150","Gianfranco Abate","ITA","78","161","87","23","0","184","0","150","3","0","26","95","0","385000","602918","","0"
"24208","Lorenzo Baldi","ITA","78","100","151","28","74","92","0","83","0","0","23","92","0","390000","154693","16,13,20","0"
"24250","Michele Bandini","ITA","78","169","95","6","64","62","32","76","44","0","18","66","2","984000","1804000","18,8,24","0"
"24381","Clemente de Cesaris","ITA","78","102","131","26","104","24","80","31","0","0","20","73","0","544683","286759","14,49","1"
"24389","Carlo Maria Facetti","ITA","78","18","197","4","60","88","26","49","35","0","18","60","2","984000","1804000","40,44,57","0"
"24462","Clemente Montin","ITA","78","52","95","22","147","112","41","105","0","0","21","76","0","596344","387450","","0"
"24496","Lorenzo Pirro","ITA","78","137","120","12","36","56","37","104","45","0","22","74","0","742830","1283160","","0"
"24632","Karl Ledermair","AUT","78","93","111","32","87","175","0","65","0","0","27","98","0","1229803","570294","26,18","0"
"24673","Hernando Andrade","BRA","78","130","177","16","41","26","55","14","0","0","21","84","0","687164","623202","59,25","1"
"24697","Alex Bonifacio","BRA","78","61","111","27","25","98","95","160","5","0","17","65","2","1008000","1848000","","0"
"24816","Franck Nasr","BRA","78","67","145","31","51","159","0","101","0","0","24","92","0","390000","610747","59,26","0"
"24871","Luciano Resende Filho","BRA","78","121","84","29","129","19","72","107","4","0","18","74","2","984000","1804000","2","0"
"24879","Roberto Resende Filho","BRA","78","147","74","7","104","60","76","91","5","0","17","84","2","1008000","1848000","49,31,66","0"
"24924","Harold M&#252;ller","CHE","78","94","63","4","153","60","47","146","39","0","18","68","2","984000","1804000","21,6,3","0"
"24942","Alain Niederhauser","CHE","78","27","150","0","37","104","98","88","31","0","18","76","2","984000","1804000","36,22","0"
"24985","Ricardo Chaves","COL","78","98","129","17","46","31","67","141","28","0","17","77","2","1008000","1848000","2,66,18","0"
"24989","Gabriel Montoya","COL","78","77","158","14","107","58","17","39","34","0","17","72","2","1008000","1848000","36,59,54","0"
"25057","Carlos Alguersuari","ESP","78","156","24","43","130","127","19","149","0","0","21","83","0","1500000","700000","23","1"
"25110","Antti Kasemets","EST","78","158","72","28","134","52","19","118","0","0","21","87","0","620166","450264","23,41","0"
"25136","Tonis Kulli","EST","78","109","83","10","82","170","0","155","0","0","21","90","0","390000","147408","","0"
"25171","Johannes Rammo","EST","78","71","133","3","112","108","0","134","0","0","20","92","2","390000","100000","","0"
"25175","Sten Rammo","EST","78","86","99","21","133","63","36","97","34","0","20","78","2","417075","112657","17,12,5","0"
"25323","Wayne Conway","GBR","78","53","104","6","84","137","35","160","28","0","18","80","2","984000","1804000","","0"
"25377","Wayne Irvine","GBR","78","158","96","3","89","15","50","99","40","0","17","72","2","1008000","1848000","20","0"
"25425","Chrissy Moore","GBR","78","65","176","18","55","36","57","107","0","0","18","87","0","577104","769385","64","0"
"25480","Tommy Moore","GBR","78","207","44","50","141","96","0","56","0","0","29","99","0","395000","124866","8,52,30","0"
"25617","Kotaro Motoyama","JPN","78","101","165","7","25","62","10","154","0","0","23","72","2","395000","100000","15,6","0"
"25690","Yuji Sakurai","JPN","78","142","61","22","124","97","68","35","12","0","17","70","2","1008000","1848000","","0"
"25770","Robin Verstappen","NLD","78","101","114","34","111","129","0","64","0","0","23","88","2","390000","100000","17,47","0"
"25782","Bruce Cassidy","NZL","78","129","144","19","109","57","0","25","0","0","23","75","0","385000","100000","16,12","0"
"25912","Karolina Broniszewski","POL","78","159","90","14","17","150","42","69","27","0","22","89","2","405000","100000","","0"
"26071","Felix Brack","SWE","78","145","82","187","0","122","0","88","34","0","38","94","2","410000","100000","52,36,53","0"
"26109","Kenny Helling","SWE","78","94","109","31","83","149","0","100","0","0","24","80","0","390000","686492","","0"
"26164","Josef Allmendinger","USA","78","110","29","31","144","123","49","169","0","0","20","90","2","395000","100000","","0"
"26167","Daniel Andretti","USA","78","42","145","9","75","49","82","131","9","0","17","72","2","1008000","1848000","14,43,37","0"
"26214","Alexander Foyt","USA","78","151","60","19","67","135","92","32","3","0","17","72","2","1008000","1848000","37,12","0"
"26230","Brett Hemric","USA","78","120","36","33","149","167","0","136","0","0","22","83","2","390000","100000","61,64,22","0"
"26352","Sean Newgarden","USA","78","29","150","17","101","57","43","147","15","0","17","81","2","1008000","1848000","","0"
"26364","Josef Posey","USA","78","104","152","1","23","35","82","105","0","0","21","70","0","761400","862563","","1"
"26425","Alex Rossi","USA","78","76","100","52","107","134","10","118","0","0","23","86","0","1269138","1509600","61,25,35","1"
"26430","Buddy Rossi","USA","78","42","95","10","136","114","56","98","29","0","18","69","2","984000","1804000","34","0"
"26446","Jimmy Rossi","USA","78","31","127","0","43","109","77","155","47","0","17","76","2","1008000","1848000","58,62,5","0"
"26453","Mark Rossi","USA","78","138","130","2","39","97","32","95","0","0","20","87","0","544683","286759","26,34,27","0"
"26485","Daniel Smrz","USA","78","112","115","48","90","127","0","63","0","0","26","94","0","390000","121782","24,47","0"
"26501","Larry Smrz","USA","78","156","79","19","114","130","0","53","0","0","21","80","0","385000","141460","","0"
"26502","Mario Smrz","USA","78","36","51","17","122","165","88","162","0","0","22","73","0","791701","1387200","45,20","0"
"26550","Simon Montanari","ZAF","78","96","109","12","164","53","10","51","38","0","18","63","2","984000","1804000","7","0"
"26552","Dave Moss","ZAF","78","147","77","0","78","167","16","45","18","0","17","62","2","1008000","1848000","","0"
"26557","Jackie Moss","ZAF","78","140","181","24","60","14","4","28","0","0","20","73","0","1753094","2265558","54,25","0"
"26658","Tom de Vries","NLD","78","154","74","141","0","156","0","109","21","0","37","101","0","410000","100000","27,46","0"
"26775","Yelmer Mulder","NLD","78","140","81","41","78","115","34","53","34","0","21","82","2","405000","100000","34,38,44","0"
"26792","Giedo Strous","NLD","78","27","81","22","157","78","97","88","49","0","17","73","2","1008000","1848000","","0"
"26858","Oscar  Van Lagen","NLD","78","88","143","23","17","100","25","161","0","0","20","74","0","617897","406348","60,51","0"
"26908","Roel Verstappen","NLD","78","120","83","0","55","122","75","122","1","0","18","75","2","984000","1804000","","0"
"26949","Tom Waldschmidt","NLD","78","113","37","29","153","156","0","152","0","0","20","74","0","390000","845325","","0"
"26989","Yelmer Zwart","NLD","78","151","83","33","0","152","22","130","34","0","21","73","2","409925","110726","2,51","1"
"27039","Alexandros Katsinis","GRC","78","33","157","28","18","145","38","114","3","0","18","61","2","984000","1804000","43,17,48","0"
"27080","Georgios Stremmenos","GRC","78","167","48","8","36","139","61","110","31","0","17","65","2","1008000","1848000","23,65,55","0"
"27084","Nikos Stremmenos","GRC","78","71","195","71","0","55","0","168","0","0","35","105","2","395000","100000","","0"
"27173","Ignazio Latif","ITA","78","168","142","27","16","86","27","32","0","0","21","85","0","538201","279933","55,37,3","2"
"27377","Samuele Chinosi","ITA","78","151","153","34","10","76","0","63","34","0","23","79","2","476658","100000","57,59,52","2"
"27381","Samuele Colombo","ITA","78","152","90","21","20","107","50","110","36","0","18","84","2","984000","1804000","49,33","0"
"27462","Davide Ghinzani","ITA","78","57","122","37","122","163","0","39","0","0","22","74","2","390000","100000","12,29","0"
"27480","Davide Leoni","ITA","78","89","106","4","152","18","33","168","11","0","17","83","2","1008000","1848000","","0"
"27526","Davide Proetto","ITA","78","61","144","30","41","61","57","166","0","0","21","74","0","384902","981500","","1"
"27724","Oriol Fontes","ESP","78","19","126","23","95","39","99","125","41","0","18","61","2","984000","1804000","58,15,36","0"
"27725","Pedro Fontes","ESP","78","68","61","10","155","42","99","155","17","0","17","61","2","1008000","1848000","","0"
"27794","Scott Ashley","GBR","78","167","22","154","53","141","0","179","0","0","34","102","0","395000","384693","24,23","0"
"27800","Alice Bailey","GBR","78","162","124","3","79","24","57","46","5","0","18","85","2","984000","1804000","49,8","0"
"28209","Scott Lewis","GBR","78","106","92","22","119","42","79","90","0","0","21","72","0","660768","1387200","57,60","0"
"28213","Sarah Lloyd","GBR","78","54","135","28","153","54","2","136","0","0","24","89","2","395000","100000","9,3,32","1"
"28246","Derek Malvern","GBR","78","125","20","5","121","151","100","45","30","0","17","65","2","1008000","1848000","51,42,38","0"
"28360","Alice Plowman","GBR","78","70","171","10","101","30","4","140","0","0","20","85","0","557652","293587","12,55,34","0"
"28377","Chris Powell","GBR","78","112","167","7","0","133","0","95","0","0","23","83","2","390000","100000","","0"
"28463","Sarah Redman","GBR","78","149","115","1","23","130","40","48","24","0","18","74","2","984000","1804000","63","0"
"28470","Alice Rossiter","GBR","78","191","96","69","14","55","0","154","34","0","29","92","2","410000","100000","","1"
"28533","Sarah Watson","GBR","78","151","42","15","106","131","39","129","0","0","19","83","0","523609","466940","15,24,40","0"
"28724","Ralf Hahnenkamm","DEU","78","39","94","30","121","145","44","114","0","0","22","73","0","644846","529722","","0"
"28877","Marco Rast","DEU","78","33","156","140","0","188","0","88","0","0","36","102","0","395000","274466","","0"
"28918","Pascal Schneider","DEU","78","39","96","29","155","108","66","51","19","0","18","69","2","984000","1804000","49,20","0"
"28931","Rene Stommelen","DEU","78","139","59","30","128","134","52","26","0","0","20","84","0","684650","1208598","5,14,15","0"
"28954","Pascal Vieth","DEU","78","76","82","23","107","156","88","13","12","0","17","75","2","1008000","1848000","24,41","0"
"28998","Michael Wehrlein","DEU","78","107","103","15","39","161","8","160","0","0","20","84","2","390000","100000","55,20","0"
"29121","Jonas Gelzinis","LTU","78","108","97","5","32","122","81","109","7","0","17","66","2","1008000","1848000","53,52","0"
"29218","Andreas Kirchh&#246;fer","DEU","78","165","106","58","0","83","9","125","54","19","26","91","2","486000","178203","30,53,43","1"
"29279","Marvin Rosberg","DEU","78","22","131","20","93","117","93","22","28","0","18","69","2","984000","1804000","21,50,17","0"
"29322","Sebastian Rudersdorf","DEU","78","138","103","22","124","23","37","46","42","0","17","66","0","1008000","1848000","","0"
"29354","Afiq Yoong","MYS","78","83","106","27","57","135","12","177","0","0","24","75","0","395000","127291","5,37","0"
"29358","Christian LeBrocq","AUS","78","131","28","27","148","87","84","79","17","0","18","69","2","984000","1804000","10,38,6","0"
"29376","Raffaele Adamich","ITA","78","50","148","30","88","42","41","134","15","0","17","74","2","1008000","1848000","5,60,58","0"
"29398","Raffaele Caldarelli","ITA","78","45","129","12","131","80","21","109","37","0","18","85","2","984000","1804000","18,59,42","0"
"29439","Davide Marciello","ITA","78","69","131","5","131","48","68","34","17","0","17","65","2","1008000","1848000","30,59","0"
"29441","Edoardo Marciello","ITA","78","95","130","3","66","116","12","124","0","0","18","74","0","509134","549341","5,28","0"
"29633","Trent DeBrakeleer","USA","78","94","171","40","77","77","0","49","0","0","26","97","2","390000","100000","29,32","0"
"29656","Sage Herta","USA","78","60","184","39","47","55","0","155","0","0","26","91","0","390000","610747","","0"
"29698","Sam Hindman","USA","78","79","148","29","49","115","0","104","34","0","22","86","2","405000","100000","","0"
"29821","Sage Sullivan","USA","78","89","67","21","88","140","87","69","14","0","17","63","2","1008000","1848000","57,62","0"
"29900","Mark Bernstorff","GBR","78","150","81","11","56","160","49","31","0","0","17","71","2","1008000","1848000","8,44,27","0"
"29904","Nick Bernstorff","GBR","78","20","188","13","12","164","32","72","0","0","22","72","0","566527","333349","4,49","0"
"30002","Oliver Buller","GBR","78","69","92","29","21","158","84","127","34","0","17","82","2","1008000","1848000","","0"
"30178","Matthew Hailwood","GBR","78","70","75","7","84","140","65","169","0","0","21","75","0","544683","283347","63,57","0"
"30188","William Hayes","GBR","78","127","128","114","20","69","0","145","0","0","35","99","2","400000","100000","28,50","0"
"30205","Matthew Hunt","GBR","78","32","156","10","161","23","71","13","13","0","17","68","2","1008000","1848000","33,18","0"
"30211","Matthew Jakes","GBR","78","69","133","0","81","143","9","121","0","0","19","85","0","557652","883861","","0"
"30228","Emil Kimber-Smith","GBR","78","128","52","86","38","221","30","53","23","0","26","92","2","400000","100000","15,39","1"
"30231","Emil Lancaster","GBR","78","80","122","11","151","76","14","92","0","0","21","90","0","395000","421592","38,41","0"
"30237","Emil Legge","GBR","78","107","161","5","41","124","0","71","0","0","22","92","0","390000","385070","22,25","0"
"30291","Alexander Parry","GBR","78","119","113","20","43","127","66","30","3","0","17","70","2","1008000","1848000","35,56,17","0"
"30306","Dario Parry","GBR","78","53","195","40","32","119","0","46","4","0","22","75","0","390000","375075","","0"
"30322","Jamie Parry","GBR","78","145","72","5","164","27","23","145","0","0","20","85","0","557652","293587","42,44","0"
"30352","Rupert Parry","GBR","78","129","82","27","88","86","66","81","0","0","21","70","0","538201","279933","12,7,54","0"
"30360","Tom Parry","GBR","78","83","117","3","167","57","25","63","3","0","17","67","0","1008000","1848000","54,51","0"
"30362","Tony Parry","GBR","78","24","136","5","103","72","82","98","22","0","18","67","2","984000","1804000","","0"
"30408","Emil Surtees","GBR","78","211","29","96","72","139","0","77","6","0","25","82","0","1588888","1000000","58,42,59","0"
"30436","Matthew Westbury","GBR","78","135","76","19","21","113","87","139","2","0","17","76","2","1008000","1848000","63,17","0"
"30457","Facu Guerreri","ARG","78","59","80","2","135","168","37","72","37","0","18","78","2","984000","1804000","5,49,21","0"
"30496","Daniel Morad","LBN","78","104","95","4","51","146","59","103","15","0","17","80","2","1008000","1848000","","0"
"30522","Ronnie Hohenthal","SWE","78","183","89","30","19","103","7","142","13","0","23","75","0","390000","845325","1,59","0"
"30634","James Mather","GBR","78","57","179","33","0","116","15","102","34","0","24","85","2","400000","100000","16,11","0"
"30748","Luc Alphand","FRA","78","9","179","84","0","183","0","128","0","0","37","101","0","400000","626408","7,22","0"
"30751","Nelson Alphand","FRA","78","61","195","4","102","35","18","41","0","0","22","68","0","474021","199784","56,17","0"
"30843","Brandon Dempsey","USA","78","155","53","12","66","167","11","153","0","0","23","82","0","395000","1007250","59,20,48","0"
"30855","Eddie Dempsey","USA","78","44","180","60","0","126","0","168","0","0","35","101","2","340000","100000","46,50,53","1"
"30894","Patrick Hornish Jr.","USA","78","162","106","84","26","73","49","50","0","112","28","82","0","1215900","2000000","32,57","1"
"30896","Patrick Hutchison","USA","78","102","90","13","165","60","17","94","34","0","18","80","2","984000","1804000","9,61","0"
"31108","Tony Acheson","GBR","78","102","216","15","0","36","0","109","0","0","22","93","2","385000","100000","56,9,7","0"
"31117","Sarah Ashley","GBR","78","35","211","31","67","49","30","42","0","0","23","82","0","395000","167719","48,29,40","1"
"31223","Dan Bell","GBR","78","33","217","26","90","78","0","16","0","0","20","91","0","390000","210582","5,57,13","0"
"31235","Matthew Bernstorff","GBR","78","46","216","10","63","11","0","151","0","0","20","83","2","390000","100000","20,24","0"
"31263","Anthony Blundell","GBR","78","40","208","1","46","119","0","55","0","0","22","82","2","385000","100000","31,56","0"
"31283","Alexander Brise","GBR","78","52","214","21","91","32","13","19","0","0","20","79","2","390000","100000","8,43,7","0"
"31289","Lando Brise","GBR","78","62","208","18","19","43","0","163","0","0","21","92","0","385000","981750","53,13,49","0"
"31332","John Browning","GBR","78","45","215","21","11","110","0","87","0","0","21","91","2","385000","100000","18,43,60","0"
"31340","Kim Browning","GBR","78","57","231","1","59","11","0","100","0","0","20","89","2","390000","100000","56,6,8","0"
"31341","Lando Browning","GBR","78","63","218","8","0","106","12","48","0","0","22","78","0","390000","348639","16,1","0"
"31346","Matthew Browning","GBR","78","36","238","24","70","48","0","21","0","0","22","88","2","390000","100000","3,51,30","0"
"31347","Mike Browning","GBR","78","48","235","30","42","14","0","92","0","0","24","82","2","390000","100000","21,7,62","0"
"31409","Luke Button","GBR","78","66","211","19","0","134","0","41","0","0","21","83","0","385000","194851","5","0"
"31416","James Byrne","GBR","78","110","201","3","0","41","0","136","0","0","21","78","2","390000","100000","","0"
"31530","Paul Di Resta","GBR","78","99","212","12","39","36","0","61","0","0","22","84","0","390000","718526","24,40,35","0"
"31582","Oliver Firman","GBR","78","71","223","26","6","49","0","116","0","0","21","91","0","390000","610747","41,8","0"
"31601","Jackie Galica","GBR","78","58","224","11","8","52","0","125","0","0","21","78","2","385000","100000","38,14,49","0"
"31626","Sarah Gethin","GBR","78","50","227","18","38","71","0","64","0","0","22","89","2","390000","100000","","0"
"31648","Dan Hamilton","GBR","78","48","148","25","71","24","72","115","47","0","18","68","2","984000","1804000","4,38","0"
"31658","Divina Hankey","GBR","78","39","206","23","21","166","0","18","0","0","22","87","0","385000","433587","31,29,4","0"
"31676","Adam Henton","GBR","78","66","235","1","3","57","17","57","0","0","20","75","0","395000","277941","","1"
"31709","Luke Hobbs","GBR","78","71","206","4","71","59","12","31","3","0","22","93","0","385000","981750","51,23","0"
"31742","Ralph Irvine","GBR","78","94","234","28","1","27","15","25","0","0","24","74","2","395000","100000","27,20","0"
"31748","Geoff Jakes","GBR","78","43","41","13","169","161","67","126","2","0","18","62","2","984000","1804000","62","0"
"31762","Jackie Jelley","GBR","78","61","62","25","69","160","86","146","14","0","17","64","2","1008000","1848000","31,47,56","0"
"31769","Adrian Kane","GBR","78","47","210","13","17","71","10","62","64","0","22","82","0","405000","1050495","62,38,56","0"
"31807","Luke Kerr","GBR","78","75","204","14","69","35","14","58","0","0","21","92","2","390000","125663","","0"
"31830","Lando Lancaster","GBR","78","33","200","22","36","38","24","177","0","0","22","89","2","395000","100000","38,9,19","0"
"31844","Nick Lees","GBR","78","60","241","24","14","73","1","23","0","0","24","91","2","395000","100000","22,18","0"
"31887","Dario Malvern","GBR","78","39","234","13","59","18","27","54","0","0","21","87","0","390000","356841","29","0"
"31912","Julian Mather","GBR","78","42","149","8","38","170","12","89","50","0","17","84","2","1008000","1848000","21,28","0"
"31931","Roger McNish","GBR","78","53","92","16","130","50","83","136","35","0","18","70","2","984000","1804000","43,39,41","0"
"31942","Stephen Miles","GBR","78","67","213","3","55","39","0","79","0","0","22","76","2","385000","100000","2,36,9","0"
"31969","Adam Norris","GBR","78","29","225","10","13","73","0","146","0","0","23","84","2","390000","100000","58,30,59","0"
"32006","Jenson Norris","GBR","78","80","232","10","51","27","0","41","0","0","23","89","2","390000","100000","28,4","0"
"32132","Luke Pryce","GBR","78","38","209","24","11","131","0","70","0","0","24","77","0","390000","159334","33,17,37","0"
"32136","Adrian Purley","GBR","78","48","216","23","78","55","0","52","0","0","21","92","0","390000","416203","62","0"
"32153","Euan Quaife-Hobbs","GBR","78","98","222","24","22","54","0","16","0","0","20","87","2","390000","100000","4,58,55","0"
"32179","George Robarts","GBR","78","97","211","26","14","21","18","80","0","0","21","83","0","390000","856163","57,54,55","0"
"32194","Alex Russell","GBR","78","56","229","16","0","63","0","127","0","0","20","93","0","385000","375075","59,40,45","0"
"32241","Lewis Russell","GBR","78","64","227","8","23","25","28","80","0","0","20","90","0","390000","383236","8,46,5","0"
"32249","Oliver Russell","GBR","78","54","232","16","32","35","0","65","17","0","22","74","2","416408","100426","56,12","0"
"32282","Rupert Sharp","GBR","78","54","249","26","4","61","0","25","28","0","22","92","2","400000","100000","18,10,7","0"
"32331","Euan Tandy","GBR","78","67","214","19","18","23","0","159","0","0","20","84","0","441535","444705","37,62,35","0"
"32443","Brian Wilson","GBR","78","37","208","3","85","27","0","130","0","0","23","84","2","385000","100000","59,23","0"
"32445","Lando Wilson","GBR","78","34","242","13","17","23","0","147","0","0","22","77","2","390000","100000","10,47,63","0"
"32460","Paul Zamparelli","GBR","78","72","201","23","75","36","21","41","0","0","21","91","2","395000","100000","41,22","0"
"32486","Pierluigi Amati","ITA","78","104","220","28","22","52","0","10","0","0","20","83","0","385000","641951","","1"
"32500","Andrea Antonelli","ITA","78","84","135","27","121","24","28","78","47","0","17","75","2","1008000","1848000","","0"
"32535","Lucu Antonelli","ITA","78","92","209","5","2","56","0","130","0","0","20","89","0","390000","845325","37,19,4","0"
"32537","Massimiliano Antonelli","ITA","78","78","236","5","59","21","0","15","0","0","24","78","0","390000","422469","53,18","0"
"32557","Teo Antonelli","ITA","78","135","64","14","119","96","14","137","37","0","18","84","2","984000","1804000","17,27,56","0"
"32571","Davide Badoer","ITA","78","39","219","26","45","26","0","149","0","0","20","89","0","390000","994500","1,14,16","0"
"32581","Kimi Baldi","ITA","78","50","211","19","91","20","0","83","0","0","20","88","0","385000","169816","","0"
"32608","Gianmaria Biondetti","ITA","78","56","200","19","5","62","23","151","0","0","21","83","0","395000","618578","20,12","0"
"32635","Elio Bortolotti","ITA","78","95","215","27","0","43","0","108","0","0","24","91","2","390000","100000","42,40","0"
"32658","Carlo Maria Bruni","ITA","78","40","222","29","4","50","5","149","0","0","22","80","2","395000","105577","17,42,28","0"
"32663","Kimi Buttarelli","ITA","78","89","200","34","14","43","50","35","0","0","22","87","0","395000","142242","","1"
"32667","Roberto Buttarelli","ITA","78","85","231","3","35","49","6","11","0","0","21","87","0","390000","994500","4,17","0"
"32668","Teo Buttarelli","ITA","78","108","217","26","13","26","0","35","28","0","21","85","0","381328","597167","56,20","1"
"32729","Daniel Facetti","ITA","78","88","201","24","0","107","6","30","14","0","21","78","2","405000","100000","45,5","0"
"32737","Kimi Filippi","ITA","78","73","216","24","14","75","0","59","0","0","22","76","2","385000","100000","58,46,10","0"
"32750","Mauro Franchi","ITA","78","67","213","23","37","59","0","71","0","0","24","79","2","390000","100426","7,4,5","0"
"32761","Kimi Gabbiani","ITA","78","32","207","27","62","42","0","146","0","0","21","86","0","390000","100000","50,32","0"
"32762","Matteo Gabbiani","ITA","78","78","226","12","40","26","0","60","0","0","20","79","2","385000","100000","38,59,52","0"
"32780","Gabriele Giacomelli","ITA","78","45","207","5","10","138","20","52","0","0","20","89","0","390000","727739","","0"
"32793","Bruno La Rosa","ITA","78","130","80","20","18","134","82","91","25","0","17","67","2","1008000","1848000","48,52,65","1"
"32816","Enrico Lavaggi","ITA","78","45","213","13","57","91","4","42","2","0","24","88","0","410000","312684","37,51","0"
"32819","Vincenzo Lavaggi","ITA","78","51","229","32","55","30","0","49","0","0","22","75","0","385000","845325","17,1","0"
"32830","Elio Lombardi","ITA","78","27","226","12","63","88","7","20","0","0","23","82","0","395000","169816","","0"
"32850","Bruno Meneghello","ITA","78","91","201","18","18","42","0","117","0","0","21","75","2","385000","100000","41,15","0"
"32851","Davide Meneghello","ITA","78","118","159","7","22","23","19","159","34","0","18","72","2","984000","1804000","14,35,55","0"
"32875","Samuele Mondini","ITA","78","54","228","25","12","96","0","42","0","0","21","85","0","385000","1155000","55","0"
"32889","Stefano Montermini","ITA","78","121","210","17","49","14","0","23","0","0","21","80","0","385000","100000","","1"
"32895","Kimi Montin","ITA","78","53","205","26","102","59","0","22","0","0","20","92","0","390000","642068","22,36,57","0"
"32941","Massimiliano Patrese","ITA","78","107","210","18","22","69","0","14","0","0","23","82","2","385000","100000","","0"
"32944","Ronnie Patrese","ITA","78","32","220","24","26","65","0","137","0","0","21","92","0","390000","243849","12,35,49","0"
"32964","Gianfranco Piscopo","ITA","78","40","232","11","109","22","0","14","0","0","20","78","2","390000","100000","28,52,17","0"
"32993","Kimi Schiattarella","ITA","78","95","200","14","7","66","32","50","0","0","20","74","2","395000","100000","47,17,46","1"
"32996","Teo Schiattarella","ITA","78","58","223","24","56","41","0","55","0","0","22","84","2","390000","100000","","0"
